Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.0 105 S,L","742,10",1046,34,46,08/76 → 12/90
"1.0 105 S,L","742,10",1038,32,44,02/88 → 12/90
"1.0 105 S,L,GL","742,10",1038,33,45,08/76 → 08/83
"1.0 105 S,L,LS","742,10",1038,33,45,10/83 → 12/90
1.2 120 GLS,,1174,43,58,02/83 → 12/90
1.2 120 L,,1174,38,52,08/76 → 12/90
1.2 120 L,"742,12",1164,35,48,08/87 → 12/90
1.2 120 L,"742,12",1164,38,52,10/83 → 12/90
1.2 120 LS,"742,12 X",1174,43,58,08/76 → 12/90
