Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (1E7),"AEK, AFT, AKS",1595,74,101,10/94 → 05/98
1.6 (1E7),"AFT, AKS",1595,74,101,06/98 → 06/02
1.8 (1E7),"ABS, ADZ",1781,66,90,07/93 → 05/98
1.8 (1E7),"ADZ, ANP",1781,66,90,06/98 → 06/02
1.8 (1E7),"AAM, ANN",1781,55,75,06/98 → 06/02
1.8 (1E7),AAM,1781,55,75,07/93 → 05/98
1.9 TDI (1E7),AFN,1896,81,110,07/96 → 05/98
1.9 TDI (1E7),"AHU, ALE",1896,66,90,06/98 → 06/02
1.9 TDI (1E7),"AHU, 1Z",1896,66,90,08/95 → 05/98
1.9 TDI (1E7),"AFN, AVG",1896,81,110,06/98 → 06/02
2.0 (1E7),"AGG,AKR,AWF,AWG,ATU",1984,85,115,06/98 → 06/02
2.0 (1E7),"2E, ADY, AGG, AKR",1984,85,115,07/93 → 05/98
