Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
280 SL (R107),M 110.990,2717,130,177,06/76 → 09/81
280 SL (R107),M 110.990,2717,136,185,08/74 → 07/85
300 SL (R107),M 103.982,2932,138,188,09/85 → 08/89
300 SL (R107),M 103.982,2932,132,180,09/85 → 08/89
350 SL (R107),"M 116.984, M 116.982",3459,143,195,05/71 → 02/80
380 SL (R107),M 116.960,3776,160,218,09/80 → 08/81
380 SL (R107),M 116.962,3793,150,204,09/80 → 08/85
420 SL (R107),M 116.964,4146,160,218,01/86 → 08/89
420 SL (R107),M 116.964,4146,150,204,01/86 → 08/89
450 SL (R107),M 117.985,4489,160,218,09/75 → 10/80
450 SL (R107),M 117.985,4489,165,224,10/72 → 10/80
500 SL (R107),M 117.964,4939,180,245,01/86 → 08/89
500 SL (R107),M 117.964,4939,164,223,01/86 → 08/89
500 SL (R107),M 117.960,4939,177,241,05/80 → 12/81
500 SL (R107),M 117.960,4939,170,231,05/80 → 12/85
560 SL (R107),M 117.967,5547,169,231,01/86 → 08/89
