Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4,"K1A/G, K3A, K5A (TU3)",1360,47,64,01/87 → 07/92
1.4,KDX (TU3MC),1361,55,75,08/92 → 12/96
1.6,B2A/B/C (XU52C),1580,69,94,01/87 → 12/92
1.6,BAZ (XU5CP),1569,55,75,07/87 → 06/88
1.6,BDY (XU5M2Z),1580,65,88,07/87 → 12/92
1.6,B1E (XU51C),1580,53,72,07/87 → 12/92
1.6,BDZ (XU5M),1580,66,90,10/89 → 12/92
1.6,"BFZ, BDY/Z (XU5J/MZ)",1580,65,88,08/92 → 05/97
1.6 Break,BAZ (XU5CP),1580,55,75,10/88 → 08/92
1.6 Break,B2A/B/C (XU52C),1580,69,94,10/88 → 08/92
1.8,LFZ (XU7JP),1762,74,101,08/92 → 12/96
1.8 TD,AJZ (XUD7TEY),1769,66,90,03/88 → 12/92
1.9,D2C (XU92C),1905,70,95,07/87 → 04/97
1.9,,1905,93,126,07/87 → 12/93
1.9,DDZ (XU9M),1905,80,109,07/88 → 12/92
1.9,XU9J2,1905,80,109,08/92 → 12/95
1.9,DKZ (XU9JAZ),1905,88,120,07/88 → 12/92
1.9 4x4,DDZ (XU9M),1905,80,109,07/88 → 12/92
1.9 Automatik,,1905,77,105,07/87 → 12/92
1.9 Automatik,,1905,88,120,10/90 → 09/92
1.9 Break,DFZ (XU9J1),1905,77,105,10/88 → 08/92
1.9 Break,DDZ (XU9M),1891,80,109,10/88 → 08/92
1.9 D,D9B (XUD9A),1905,51,69,03/88 → 12/92
1.9 D,DJZ (XUD9Y),1905,47,64,07/88 → 09/92
1.9 D,DJZ (XUD9Y),1905,47,64,08/92 → 12/96
1.9 D,DJY (XUD9A),1905,50,68,06/94 → 12/96
1.9 Sport MI 16,D6C (XU9J4),1891,116,158,07/87 → 11/91
1.9 Sport MI 16,DFW (XU9J4Z),1905,108,147,04/88 → 12/92
1.9 Sport MI 16 4x4,DFW (XU9J4Z),1905,108,147,04/88 → 12/92
1.9 TD,DHY (XUD9TE),1905,66,90,08/92 → 12/96
1.9i,DFZ (XU9J1),1905,77,105,07/87 → 12/92
2.0,RFX (XU10J2),1998,89,121,08/92 → 12/96
2.0 4x4,RFX (XU10J2),1998,89,121,08/92 → 12/96
2.0 16V,RFT (XU10J4),1998,110,150,06/94 → 12/95
2.0 MI 16,RFY (XU10J4Z),1998,112,152,08/92 → 12/95
2.0 T 16 4x4,RGZ (XU10J4TE/Z),1998,144,196,08/92 → 12/95
