Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2,178B5.000/188A4.000,1242,54,73,06/99 → 05/06
1.3 Multijet,,1251,70,95,01/12 →
1.3 JTD,223 A9.000,1248,62,85,06/06 → 12/11
1.7 TD,176 A3.000,1698,51,69,06/99 → 06/02
1.9 D,223 A6.000,1910,46,63,12/00 → 06/03
1.9 JTD,188 A2.000,1910,59,80,06/02 → 05/06
