Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
4.0 V8,"CMMC, CYCB",3993,373,507,09/13 →
4.0 V8 S (4W222B),CYCA,3993,388,528,05/16 →
6.0 W12 (4W214B),CVAA,5998,460,625,03/13 →
6.0 W12 S (4W216B),"DBDE, DDBD",5998,467,635,11/16 →
