Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
518 (E12),M 10 B 18,1766,66,90,07/74 → 05/81
518i (E12),M 10 B 18,1766,75,102,06/79 → 06/81
520 (E12),M 10 B 20,1990,85,115,08/72 → 08/77
520/6 (E12),M 20 B 20,1977,90,122,09/77 → 05/81
520i (E12),M 10 B 20,1990,96,131,08/72 → 10/75
520i (E12),M 10 B 20,1990,92,125,10/75 → 05/77
525 (E12),M 30 B 25,2494,107,146,08/73 → 10/76
525 (E12),M 30 B 25,2494,110,150,08/76 → 05/81
528 (E12),M 30 B 28,2788,121,165,01/75 → 08/77
528 (E12),M 30 B 28,2788,125,170,01/75 → 08/77
528i (E12),M 30 B 28,2788,130,177,04/77 → 05/81
528i (E12),M 30 B 28,2769,135,184,04/77 → 05/81
M535i (E12),M 30 B 35,3453,160,218,06/80 → 08/81
