Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2,021 A 1000,1184,44,60,05/84 → 12/86
1.2,124 B6.000,1188,47,64,06/82 → 12/83
1.2 65,,,48,65,06/82 → 12/83
1.4,124 B 7000,1427,54,73,06/82 → 12/83
1.4 75,,,55,75,06/82 → 12/83
1.5,021 A 2000,1450,63,86,05/84 → 12/86
1.6,022 A 000,1577,68,92,06/82 → 12/83
1.6 Crono,,,70,95,06/82 → 12/83
1.7 D,022 A.5000,1698,40,54,06/82 → 12/86
1.7 D,022 A.5000,1698,41,56,06/82 → 12/86
