Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,,1589,79,107,07/03 → 12/05
1.8 (ZS 120),K 1.8,1796,86,117,02/02 → 10/05
2.0 iDT (ZS 100),,1996,74,101,02/02 → 10/05
2.5 V6 (ZS 180),KV6,2498,130,177,09/01 → 10/05
