Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.3,G23D,2295,110,150,01/08 → 01/14
2.6,,2607,77,105,01/11 → 01/14
2.9 CRD,OM662LA,2874,87,118,01/08 → 01/14
3.2,M162E32,3199,162,220,01/08 → 01/14
