Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.4 (J300, J305, J308)",LUJ,1364,103,140,08/12 →
"1.4 (J300, J305, J308)",LDD,1364,74,101,07/13 →
"1.6 (J300, J305, J308)",F16D4,1598,83,113,03/09 →
"1.6 (J300, J305, J308)","F16D4, LDE",1598,91,124,01/11 →
"1.6 (J300, J305, J308)","F16D3, LXT, LXV",1598,80,109,03/09 →
"1.6 (J300, J305, J308)",LDE,1598,86,117,12/12 →
"1.7 CDTi (J300, J305, J308)",LUD,1686,96,131,02/12 →
"1.7 TD (J300, J305, J308)",LKR,1686,81,110,08/13 →
"1.8 (J300, J305, J308)","2H0, F18D4",1796,104,141,03/09 →
"2.0 CDI (J300, J305, J308)","Z20DMH, Z20S1",1991,110,150,03/09 →
"2.0 CDI (J300, J305, J308)",Z20S1,1991,92,125,05/09 → 05/11
"2.0 CDI (J300, J305, J308)","Z20D1, LNP",1998,120,163,01/11 →
