Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.9 DTI,F9Q-780,1870,59,80,03/00 → 11/03
1.9 dCi,F9Q-770,1870,60,82,09/01 → 11/03
2.2 dCi,G9T-720/722,2188,66,90,10/00 → 11/03
2.5 D,S8U 770/722,2499,59,80,07/98 → 02/01
2.5 dCi,G9U-720,2463,84,115,09/01 →
2.8 dTI,S9W-700/702,2799,85,115,07/98 → 11/01
