Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1600 (828DB03),828B.000,1585,74,100,05/80 → 05/85
2000,828B1.000,1995,85,115,07/80 → 03/85
2000 VX (Volumex),,1995,99,135,08/83 → 12/85
2000 i.e.,,1995,103,140,07/80 → 06/85
