Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
Double Six 5.3,V 12,5344,211,287,05/75 → 07/81
Double Six 5.3,V 12,5344,197,268,07/81 → 02/93
Double Six 5.3,,5344,186,253,09/73 → 05/75
Double Six 5.3,,5344,198,269,07/72 → 09/73
Double Six 5.3,7P,5344,194,264,10/86 → 02/93
Double Six 5.3 Coupe,,5343,213,289,05/75 → 12/77
Double Six 5.3 H.E.,V 12,5344,217,295,07/81 → 10/86
Double Six 6.0,8E,5993,229,311,09/94 → 06/03
Double Six 6.0 V12,8C,5993,229,311,02/93 → 09/94
Six 4.0,9JPFRB,3980,177,241,09/94 → 06/03
Sovereign 2.8,,2791,110,149,10/69 → 05/75
Sovereign 3.4,XK,3442,120,163,05/75 → 12/78
Sovereign 3.6,9DPANA,3590,145,197,10/86 → 07/89
Sovereign 3.6,,3590,136,185,10/86 → 09/89
Sovereign 4.0,9EPCNA,3980,163,222,09/89 → 09/94
Sovereign 4.2,,4235,127,173,09/73 → 03/79
Sovereign 4.2,XK 4.2,4235,151,205,03/79 → 10/86
Sovereign 4.2,,4235,137,186,10/69 → 09/73
Sovereign 4.2,,4235,123,167,06/68 → 12/91
Sovereign 4.2,XK 4.2,4235,124,169,06/76 → 03/79
Sovereign 4.2,,4235,131,178,01/88 → 12/91
V8 4.0 (X300),BC /AJ-V8,3996,209,284,07/97 → 12/02
V8 Super 4.0 (X300),DC / AJ-V8,3996,267,363,07/97 → 06/03
V8 Super 4.2 (X350),AJ34,4196,291,395,09/05 →
