Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
5.5 (C8),LT6 (333CUV8),5463,500,680,07/22 →
5.6 (C4),,5657,179,243,01/85 → 01/97
5.7 (C4),LT4,5733,246,330,01/96 → 12/96
5.7 (C4),LT1,5733,224,330,01/92 → 12/96
5.7 (C4),L98,5733,186,253,10/89 → 09/91
5.7 (C4),L98,5734,182,248,10/85 → 09/89
6.2 (C6 (ZR1)),LS9,6162,476,647,09/08 →
6.2 (C6),LS3,6162,321,430,02/08 →
6.2 (C7),LT1,6162,343,466,09/13 →
6.2 (C7 (Z06)),LT4,6162,485,659,04/15 →
6.2 (C8),LT2,6162,354,481,01/22 →
7.0 (C6 (Z06)),LS7,7008,376,512,01/06 →
