Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
CLK 200 (C208),M 111.945,1998,100,136,06/97 → 12/00
CLK 200 Kompressor (C208),M 111.947,1998,141,192,06/97 → 06/00
CLK 200 Kompressor (C208),M 111.956,1998,120,163,09/00 → 05/03
CLK 230 Kompressor (C208),M 111.975,2295,142,193,06/97 → 06/00
CLK 230 Kompressor (C208),M 111.982,2295,145,197,06/00 → 05/03
CLK 320 (C208),M 112.940,3199,160,218,06/97 → 05/03
CLK 430 (C208),M 113.943,4266,205,279,06/97 → 05/03
CLK 55 AMG (C208),M 113.980/984,5439,255,347,08/99 → 05/03
