Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
725 tds (E38),M 51 D 25,2497,105,143,04/96 → 10/01
728i (E38),M 52 B 28,2793,142,193,08/95 → 10/01
730 d (E38),M 57 D 30,2926,135,184,10/98 → 06/00
730 d (E38),M 57 D 30,2926,142,193,04/00 → 10/01
730i (E38),M 60 B 30,2997,155,211,10/94 → 09/01
730i (E38),M 60 B 30,2997,160,218,10/94 → 10/01
735i (E38),M 62 B 35,3498,173,235,01/96 → 10/01
740 d (E38),M 67 D 40,3901,180,245,05/99 → 10/01
740i (E38),M 60 B 40,3982,210,286,10/94 → 10/01
740i (E38),M 62 B 44,4398,210,286,01/96 → 10/01
750i (E38),M 73 B 54,5379,240,326,12/94 → 10/01
