Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 CDTi,A13DTE,1248,70,95,11/09 → 10/15
1.4 16V,A14XEL,1398,64,87,11/09 → 10/15
1.4 16V,A14XER / B14XER,1398,74,100,11/09 → 10/15
1.4 16V Turbo,A14NEL,1364,88,120,10/10 → 10/15
1.4 16V Turbo,A14NET,1364,103,140,11/09 → 10/15
1.4 16V Turbo LPG,A14NET,1364,103,140,07/14 →
1.6 16V,A16XER,1598,85,115,11/09 → 10/15
1.6 16V SIDI Turbo,A16SHT,1598,147,200,12/13 → 10/15
1.6 16V SIDI Turbo,"A16XHT, B16SHL",1598,125,170,12/12 → 10/15
1.6 16V Turbo,A16LET,1598,132,180,11/09 → 10/15
1.6 CDTI,B16DTL,1598,81,110,02/14 → 10/15
1.6 CDTI,B16DTH,1598,100,136,04/13 → 10/15
1.7 CDTi,A17DTL,1686,74,101,10/10 → 10/15
1.7 CDTi,"A17DTJ, A17DTE, A17DTC",1686,81,110,11/09 → 10/15
1.7 CDTi,"A17DTS, A17DTF",1686,96,131,06/11 → 10/15
1.7 CDTi,A17DTR,1686,92,125,12/09 → 10/15
2.0 16V Turbo (OPC),A20NFT,1998,206,280,04/12 → 10/15
2.0 CDTi,A20DTH,1956,121,165,06/11 → 10/15
2.0 CDTi,A20DTH,1956,118,160,11/09 → 10/15
2.0 CDTi BiTurbo,A20DTR,1956,143,195,10/12 → 10/15
