Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 T-MIVEC (GK1W),4B40,1499,120,163,10/17 →
2.2 DI-D (GK9W),,2199,109,148,11/18 →
2.4 Plug-in Hybrid (GK),,2360,72,98,01/21 →
