Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,,1567,51,69,12/80 → 05/84
1.8 (720),L18,1770,59,80,01/83 → 03/86
2.0 (D21),Z20,1952,66,90,09/85 → 02/98
2.2 4WD (720),Z22,2188,71,97,04/83 → 03/86
2.3 D (720),SD23,2289,51,69,04/83 → 03/86
2.4i (D22),KA24DE,2389,98,133,03/02 → 08/05
2.4i (D22),KA24E,2389,88,120,02/98 → 08/05
2.4i 12V (D21),KA24E,2389,91,124,04/92 → 02/98
2.4i 12V 4WD (D21),KA24E,2389,93,124,04/92 → 02/98
2.4i 4WD (D21),Z24i,2389,74,101,08/88 → 04/92
2.5 D (D21),TD25,2494,61,83,03/96 → 02/98
2.5 D (D22),TD25,2494,61,83,02/98 → 08/05
2.5 D (D21),TD25,2494,55,75,09/87 → 02/98
2.5 D 4WD (D21),TD25,2494,59,80,08/87 → 03/96
2.5 D 4WD (D21),SD25,2494,55,75,03/86 → 08/91
2.5 D 4WD (720),SD25,2488,53,72,04/83 → 03/86
2.5 Di (D22),YD25EFI,2488,98,133,03/02 → 12/10
2.5 TD 4WD (D22),TD25TI,2494,76,103,05/98 → 08/05
2.5 dCi (D22),YD25DDTi,2488,98,133,03/02 →
2.7 D 4WD (D21),TD27,2663,73,99,08/87 → 02/98
3.0i V6 4WD (D21),VG30E,2960,109,148,09/90 → 02/98
3.2 D (D22),QD32,3153,76,103,12/98 → 08/05
