Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 (6N1),AEV,1043,33,45,10/94 → 07/96
1.0 (6N1),"AER,ALL",999,37,50,07/96 → 12/99
1.3 (6N1),ADX,1296,40,55,10/94 → 07/97
1.4 (6N1/6V2/6V5),"AEX,AKV,APQ",1390,44,60,07/95 → 12/99
1.4 (6N1/6V2/6V5),"AEX, ANX",1390,40,55,08/95 → 12/99
1.4 16V (6N1),AFH,1390,74,100,04/96 → 12/99
1.6 (6N1/6V2/6V5),"AEA,AEE,ALM",1598,55,75,10/94 → 12/99
1.6 (6V2/6V5),1F,1595,55,75,11/95 → 09/99
1.6 (6V2/6V5),AFT,1595,74,100,12/95 → 09/99
1.6 GTI (6N1),AJV,1598,88,120,09/98 → 12/99
1.7 SDI (6N1),AKU,1716,42,57,06/97 → 12/99
1.7 SDI (6N1),AHG,1716,44,60,07/97 → 12/99
1.7 SDI (6V2/6V5),AKW,1716,44,60,07/97 → 12/99
1.8 (6V2/6V5),ADD,1781,66,90,01/97 → 09/99
1.9 (6V2/6V5),AFN/ASV,,81,110,05/97 → 09/01
1.9 SDI (6N1),AGD/AEF,1896,47,64,10/94 → 12/99
1.9 SDI (6V2/6V5),AEY,1896,47,64,12/95 → 09/99
1.9 TDI (6V2/6V5),AHU/ALE,1896,66,90,09/96 → 09/99
1.9 TDI (6V2/6V5),AHU/ALE/AGR/ALH,,66,90,05/97 → 09/01
1.9 TDI (6V2/6V5),AFN,1896,81,110,06/98 → 09/99
