Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
35 TDI Mild Hybrid (4K),DTPB,1968,120,163,10/20 →
"40 TDI 2.0, 40 TDI 2.0 quattro (4K)",DFBA,1968,150,204,09/18 →
40 TFSI Mild Hybrid,DLHC,1984,140,190,08/20 → 06/22
45 TDI 3.0 quattro (4K),DDVF,2967,155,211,04/18 →
45 TDI 3.0 quattro (4K),DDVE,2967,170,231,06/18 →
45 TDI Mild Hybrid 3.0 quattro (4K),DMGH,2967,180,245,12/20 →
45 TFSI 2.0 quattro (4K),"DKNA, DLHA",1984,180,245,07/18 →
45 TFSI Mild Hybrid 2.0 quattro (4K),DMTA,1984,195,265,05/20 →
50 TDI 3.0 quattro (4K),DDVB,2967,210,286,01/18 →
50 TFSI e 2.0 (4K),DLGA,1984,220,299,11/19 →
50 TFSI e Mild Hybrid 2.0 (4K),DRYA,1984,195,265,07/21 →
55 TFSI 3.0 quattro (4K),DLZA,2995,250,340,01/18 →
55 TFSI e 2.0 (4K),"DRYA, DLGA",1984,270,367,07/19 →
RS7 Mild Hybrid (4K),DJPB,3996,441,600,10/19 →
RS7 Mild Hybrid (4K),DYGA,3996,463,630,01/23 →
S7 TDI Mild Hybrid 3.0 quattro (4K),DMKD,2967,253,344,12/20 →
S7 TDI Mild Hybrid 3.0 quattro (4K),DEWA,2967,257,349,03/19 →
