Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 (A18),,1199,60,82,10/17 →
1.2 LPG (A18),,1199,55,75,10/17 →
1.2 Turbo (A18),B/D/F12XHT (EB2DTS/ADTS),1199,96,131,07/17 →
1.5 Diesel (A18),D15DTH (DV5RC),1499,96,131,03/18 →
1.6 Diesel (A18),B16DTH (DV6FC),1560,88,120,07/17 →
1.6 Diesel (A18),,1560,73,99,10/17 →
1.6 Turbo (A18),A16NHT (EP6FDT),1598,110,150,11/17 →
1.6 Turbo (A18),A16NHT (EP6FDTM),1598,121,165,10/17 →
1.6 Turbo (A18),D16XHT (EP6FADTXD),1598,133,181,09/18 →
1.6 Turbo Hybrid (A18),D 16 XHT (EP6FADTXHP),1598,165,224,12/19 →
1.6 Turbo Hybrid (A18),D 16 XHT (EP6FADTXHP),1598,220,299,06/19 →
2.0 Diesel (A18),D20DTH (DW10FC),1997,130,177,01/18 →
