Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"2.0 (29,51,90)",CH,1984,55,75,04/75 → 09/83
"2.4 (21, 29)",DL,2384,66,90,08/85 → 07/92
"2.4 D (21, 29)",DW,2400,55,75,08/85 → 07/92
2.4 D (21),ACT,2400,55,75,08/92 → 06/96
"2.4 D (29,51,90)","1S, ACT",2383,51,69,07/90 → 06/96
"2.4 TD (29,51,90)",1G,2383,68,92,08/88 → 08/92
"2.4 TD (29,51,90)",ACL,2383,70,95,06/92 → 05/96
2.4 TD (21),ACL,2400,75,102,09/92 → 06/97
"2.4 TD (21, 29)",DV,2400,75,102,08/85 → 08/92
"2.4 TD 4WD (29,51,90)",DV,2383,75,102,08/78 → 03/86
"2.4i (29,51,90)",1E,2383,69,94,01/93 → 06/96
