Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 CDTi (X12),A13FD,1248,66,90,02/12 →
1.3 CDTi (X12),A13FD,1248,55,75,08/12 →
1.3 CDTi (X12),A13FD,1248,70,95,03/16 →
1.3 CDTi (X12),A13FD,1248,59,80,02/12 →
1.4 (X12),A14FP,1364,70,95,02/12 →
1.4 CNG (X12),A14FC,1364,88,120,02/12 →
1.6 CDTi (X12),A16FDH,1598,77,105,02/12 →
1.6 CDTi (X12),A16FDL,1598,66,90,02/12 →
1.6 CDTi (X12),A16FDL Euro 6,1598,70,95,05/15 →
1.6 CDTi (X12),A16FDH Euro 6,1598,88,120,05/15 →
2.0 CDTi (X12),A20FD,1956,99,135,02/12 →
