Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.3 dCi 100,M9T670/676/690/692,2298,74,100,10/11 → 06/14
2.3 dCi 110,,2298,81,110,08/14 →
2.3 dCi 125,M9T676/686/690/692/696/698,2298,92,125,10/11 → 06/16
2.3 dCi 130,M9T,2298,96,131,06/16 →
2.3 dCi 135,M9T,2298,100,136,11/21 →
2.3 dCi 145,M9T,2298,107,145,11/21 →
2.3 dCi 150,M9T678/680/686/694/696/698,2298,107,146,10/11 →
2.3 dCi 150,M9T,2299,110,150,01/13 →
2.3 dCi 165,M9T,2298,120,163,11/21 →
2.3 dCi 170,M9T,2299,125,170,07/15 →
2.3 dCi 180,M9T,2299,132,179,01/20 →
2.3 dCi BiTurbo 140,,2298,100,136,08/14 →
2.3 dCi BiTurbo 160,,2298,120,163,08/14 →
