Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
25d xDrive (G05),B47D20B,1995,155,211,08/19 →
25d xDrive (G05),B47D20B,1995,170,231,08/19 →
30d xDrive (G05),B57D30A,2993,183,249,08/18 → 07/20
30d xDrive (G05),B57D30A,2993,195,265,10/18 → 07/20
"30d xDrive Mild-Hybrid (G05, F95)","B57D30B, J1A",2993,183,249,08/20 →
"30d xDrive Mild-Hybrid (G05, F95)","B57D30B, J1A",2993,210,286,08/20 →
"30d xDrive Mild-Hybrid (G05, F95)",B57D30B,2993,219,298,04/23 →
"40d xDrive Mild-Hybrid (G05, F95)","B57 D30 B, JA1",2993,250,340,05/20 →
40i xDrive (G05),B58B30C,2998,250,340,10/18 →
40i xDrive Mild-Hybrid (G05),B58B30C,2998,245,333,12/20 →
40i xDrive Mild-Hybrid (G05),B58B30P,2998,280,381,04/23 →
45e xDrive (G05),B58B30C,2998,210,286,01/19 →
"45e xDrive (G05, F95)",B58B30C,2998,235,320,06/19 →
45e xDrive (G05),,2998,290,394,01/19 →
50e xDrive Plug-in-Hybrid (G05),,2998,360,489,04/23 →
50i xDrive (G05),N63B44D,4395,340,462,10/18 →
M (F95),S63 B44 B,4395,441,600,12/19 →
M Competition (F95),S63 B44 B,4395,460,625,12/19 →
M Competition Mild-Hybrid (F95),S63 B44 B,4395,460,625,04/23 →
M50d xDrive (G05),B57D30C,2993,294,400,10/18 →
M50i X (G05),,4395,390,530,08/19 →
"M60i xDrive Mild-Hybrid (G05, F95)",S68B44A,4395,390,530,04/23 →
