Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
518 (E28),M 10 B 18,1766,66,90,06/81 → 08/84
518i (E28),M 10 B 18,1754,77,105,09/83 → 12/87
520i (E28),M 20 B 20,1990,92,125,06/81 → 12/87
520i (E28),M 20 B 20,1990,95,129,08/85 → 12/87
520i (E28),M 20 B 20,1990,110,150,12/86 → 06/90
524 d (E28),M 21 D 24,2443,63,86,03/86 → 12/87
524 td (E28),M 21 D 24,2426,85,115,09/83 → 12/87
525 e (E28),M 20 B 27 (Kat),2693,90,122,09/81 → 12/87
525 e (E28),M 20 B 27,2674,92,125,05/83 → 12/87
525 e (E28),M 20 B 27,2693,95,129,12/84 → 12/87
525i (E28),M 30 B 25,2495,110,150,06/81 → 12/87
528i (E28),M 30 B 28,2769,135,184,06/81 → 12/87
"535 i, M 535 i (E28)",M 30 B 35,3430,160,218,01/85 → 12/87
"535i, M 535i (E28)",M 30 B 35,3430,136,185,01/85 → 12/87
"535i, M 535i (E28)",M 30 B 35,3430,141,192,01/85 → 12/87
M5 (E28),S 38 B 35,3453,211,286,08/85 → 12/87
