Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3,G13BA,1298,52,71,09/96 → 05/02
1.3i 16V,G13BB,1298,63,85,07/95 → 05/02
1.6i 16V,G16B,1590,72,98,07/95 → 05/02
1.8 GT,J18A,1839,89,121,03/96 → 05/02
1.8i 16V,,,,,03/97 → 05/02
1.9 TD,XUD,1905,55,75,04/98 → 05/02
