Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 (UBS13),G200Z,,58,79,01/83 → 11/85
2.2 (UBS16),4ZD1,2224,66,90,01/87 → 12/91
2.2 D (UBS52),C223,2223,45,62,01/83 → 11/87
2.2 TD (UBS52),C223T,2222,53,72,03/84 → 12/91
2.6i (UBS17),4ZE1 Kat.,2559,85,116,10/87 → 12/92
2.8 TD (UBS55),4JB1T,2772,71,97,10/87 → 12/92
2.8 TD (UBS55),4JB1TC,2772,78,106,10/88 → 12/92
3.0 DTI,4JX1,2999,118,160,01/98 → 08/04
3.1 TD,4 JG2TC,3059,84,114,09/91 → 07/98
3.2 24V (EBS25),6VD1,3165,128,174,10/91 → 07/98
3.2 24V (EBS25),6VD1,3165,147,200,03/92 → 07/98
