Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 EcoBoost (CHC),"B3GA, M2GA, M2GB",998,74,100,10/13 →
1.5 EcoBlue (CHC),BEGA,1499,55,75,05/18 →
1.5 EcoBlue (CHC),Z2GA,1499,74,100,05/18 →
1.5 EcoBlue (CHC),ZTGA,1499,88,120,05/18 →
1.5 TDCi,"XVGA, XVGB, XVGC, XXGA",1499,74,100,05/15 →
1.5 TDCi,XUGA,1499,55,75,05/15 →
1.5 TDCi,"XWGA, XWGB, XWGC",1499,88,120,05/15 →
1.6 EcoBoost (CHC),Sigma,1596,110,150,10/13 →
1.6 TDCi (CHC),SOHC-DV6,1560,55,75,10/13 →
1.6 TDCi (CHC),SOHC-DV6,1560,70,95,10/13 →
1.6 TDCi (CHC),SOHC-DV6,1560,85,115,10/13 →
