Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.0 4 GTS (992),DKKB,2981,353,480,01/21 →
3.0 4 (992),DRTA,2981,283,385,05/20 →
3.0 4S (992),"DKKA,DRVA",2981,331,450,05/20 →
3.0 Carrera (992),"DRTA, DKC",2981,283,385,01/19 →
3.0 Carrera 4 (992),"DRTA, DKCA",2981,283,385,11/19 →
3.0 Carrera 4 GTS (992),DKKB,2981,353,480,01/21 →
3.0 Carrera 4S (992),"DKKA, DRVA",2981,331,450,11/18 →
3.0 Carrera GTS (992),DKKB,2981,353,480,01/21 →
3.0 Carrera S (992),"DKKA, DRVA",2981,331,450,11/18 →
3.8 Turbo S (992),DKH,3745,478,650,03/20 →
4.0 GT3 (992),DRMA,3996,375,510,01/21 →
4.0 GT3 RS (992),"DVYA, DVZA",3996,386,525,09/22 →
