Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1000,,986,26,35,10/67 → 09/84
1000,99 H,986,29,39,10/67 → 09/84
1000,99 HD 81,999,30,41,01/92 → 06/93
"1000 HLE,Mayfair",99 HC20P,986,31,42,08/82 → 06/93
1000 Mayfair Sport,99 HD81,986,30,41,09/88 → 06/93
1100 Special,10 H,1083,33,45,01/76 → 08/81
1275 GT,,1256,39,53,10/69 → 08/80
1300,12 A2D,1273,39,53,01/92 → 04/95
1300,12 A2B,1273,37,50,10/92 → 10/96
1300 Cooper,12 A2 A,1273,45,61,01/91 → 12/91
1300 Cooper,12 A2 E/L,1273,46,63,01/92 → 05/01
1300i,12H S.P.I.,1275,39,53,11/91 → 10/96
1300i,12H M.P.I,1275,46,63,07/96 → 05/01
850,BMC Series A,828,25,34,01/67 → 08/79
