Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
0.6 600 C-63,,584,14,19,04/60 → 04/67
0.6 T 600,,584,14,19,08/58 → 04/61
0.7 K 700 Kombi,,688,22,30,09/59 → 03/63
0.7 T 700,,688,22,30,08/58 → 04/61
