Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
25d (F15),N47D20D,1995,160,218,10/13 → 07/15
25d (F15),N57D30A,2993,160,218,04/14 → 07/18
25d (F15),B47D20A,1995,170,231,07/15 → 07/18
28i (F15),N20B20A,1997,180,245,06/15 → 07/18
30d (F15),N57D30A,2993,190,258,10/13 → 07/18
"30d (F15, F85)",N57D30A,2993,210,286,07/13 → 07/18
35i (F15),N55B30A,2979,225,306,10/13 → 07/18
4.4 M (F85),S63B44B,4395,423,575,12/14 → 07/18
40d (F15),N57D30B,2993,230,313,10/13 → 07/18
40e (F15),N20B20A,1997,205,279,08/15 → 07/18
40e (F15),N20B20A,1997,230,313,07/15 → 07/18
50i (F15),N63B44B,4395,330,450,10/13 → 07/18
M50d (F85),N57D30C,2993,280,381,10/13 → 07/18
