Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2,D7F 726/744/746,1149,44,60,11/97 → 07/01
1.2 16V,"D4F712/14/16/30/40, D4D700/720",1149,55,75,07/01 → 12/07
1.4,"E7J 634/635/780, K7J 700/701",1390,55,75,11/97 → 12/07
1.5 dCi,K9K702,1461,48,65,07/01 → 12/07
1.5 dCi,K9K 710,1461,60,82,04/02 → 12/07
1.5 dCi,K9K 704,1461,42,57,11/02 → 12/07
1.5 dCi,K9K 718,1461,62,85,06/05 → 12/07
1.5 dCi,K9K 714,1461,50,68,06/05 → 12/07
1.6,K7M746,1598,66,90,07/99 → 06/01
1.6 16V,K4M750/753,1598,70,95,07/01 → 12/07
1.6 16V Bivalent (CNG),K4M,1598,60,82,07/06 → 12/07
1.9 D,F8Q-662,1870,40,55,11/97 → 12/07
1.9 D,"F8Q-630, F8Q-632",1870,47,64,11/97 → 06/03
1.9 dCi,F9Q-782/790,1870,59,80,09/01 → 12/07
1.9 dCi,F9Q,1870,62,84,10/03 → 12/07
1.9 dTi,F9Q-780,1870,59,80,03/00 → 12/07
Elect`road RE,5DC 700,,22,30,01/02 → 12/04
