Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 ECOTEC DI Turbo,"B10XFL, D10XFL",999,77,105,08/15 →
1.0 Turbo,D10XFL,999,66,90,06/18 →
1.2 Turbo (B16),F 12 SHL,1199,81,110,08/19 →
1.2 Turbo (B16),F 12 SHT,1199,96,131,08/19 →
1.2 Turbo (B16),F 12 SHR,1199,107,145,08/19 →
1.4,B14XE,1364,74,101,08/15 →
1.4 CNG,B14XNT,1399,81,110,10/17 →
1.4 ECOTEC DI Turbo,B14XFL,1364,92,125,08/15 →
1.4 ECOTEC DI Turbo,"B14XFT, D14XFT",1364,110,150,08/15 →
1.4 Turbo (B16),F14SHT,1342,107,145,08/19 →
1.5 (B16),"D15DVC, F15DVC",1496,77,105,08/19 →
1.5 (B16),F15DVH,1496,90,122,08/19 →
1.6 CDTI,B16DTC,1598,70,95,08/15 →
1.6 CDTI,"B16DTE, B16DTU",1598,81,110,08/15 →
1.6 CDTI,"B16DTH, D16DTH",1598,100,136,08/15 →
1.6 CDTI,B16DTR,1598,118,160,11/15 →
1.6 CDTI,D16DTR,1598,110,150,08/18 →
1.6 Turbo,B16SHT,1598,147,200,11/15 →
