Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.0 V6 CRD,,2987,176,239,10/11 → 10/14
3.0 V6 CRD,,2987,140,190,10/11 → 10/14
3.6 V6 VVT,,3604,210,286,10/11 → 10/14
