Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.2 TDCi,,2198,63,85,07/06 → 11/11
2.2 TDCi,,2198,81,110,07/06 → 11/11
2.2 TDCi,,2198,96,130,07/06 → 11/11
2.2 TDCi,USRA / USRB,2198,100,135,09/11 → 03/16
2.2 TDCi,,2198,103,140,10/07 → 08/14
2.2 TDCi,,2198,114,155,09/11 → 08/14
"2.2 TDCi, TDCi ECOnetic",,2198,74,100,09/11 → 08/14
"2.2 TDCi, TDCi ECOnetic",,2198,85,115,10/08 → 11/11
"2.2 TDCi, TDCi ECOnetic",,2198,92,125,09/11 → 12/14
"2.2 TDCi, TDCi ECOnetic 4x4",,2198,92,125,10/11 → 08/14
"2.2 TDCi, TDCi ECOnetic RWD",,2198,74,100,09/11 → 08/14
"2.2 TDCi, TDCi ECOnetic RWD",,2198,92,125,09/11 → 12/14
2.3 16V,,2295,107,145,07/06 → 08/14
2.3 16V CNG,,2261,107,145,10/06 → 08/14
2.4 TDCi,,2402,74,100,07/06 → 11/11
2.4 TDCi,,2402,85,115,07/06 → 11/11
2.4 TDCi,,2402,103,140,07/06 → 11/11
3.2 TDCi,Duratorq DI 3.2,3198,147,200,10/07 → 11/11
