Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 (B/C/L/S530),C1G730,1237,40,54,09/88 → 12/95
1.2i (B/L53W),E7F,1173,43,58,04/92 → 09/94
1.4,E6J 700/701,1390,59,80,01/88 → 12/98
1.4 (B/C53P),C2J 772,1397,43,60,01/89 → 12/89
1.4,,1390,59,80,01/92 → 12/95
1.4 (53A),E7J 742,1390,55,75,11/93 → 12/95
1.4 (TR),C2J-790,,55,75,01/96 →
"1.4 RL,RN STH (532)",C3J 710,1390,43,58,04/92 → 12/95
"1.4 TR,GTR (531,532)","C2J772, C3J 710",1390,43,58,10/89 → 04/92
1.6 (TR),K7M-702,,66,90,01/96 →
1.7 (B / C 53),F2N 720,1721,68,92,09/88 → 04/92
1.7 (53F),F3N,1721,79,107,08/88 → 12/92
1.7,F2N,1721,55,75,07/91 → 04/92
1.7,"F3N 742, F3N 743",1721,70,95,07/91 → 04/92
1.7 (B/C53),F3N 743,1721,66,90,04/92 → 12/95
"1.7 GTS,TSE (53B)",F3N 741,1721,54,73,10/89 → 04/92
"1.7 GTX,TXE (53C)",F3N 743,1721,66,90,10/89 → 04/92
"1.7 RN,RT (53B,536)",F3N 741,1721,54,73,04/92 → 12/95
1.8 (538),F3P 700,1794,79,107,05/94 → 11/95
1.8 16V (53D),F7P 704,1764,99,135,10/89 → 04/92
1.8 16V,,1764,101,137,07/91 → 04/92
1.8 16V,F7P 704,1764,99,135,04/92 → 06/96
1.8 Cabrio (53Y),F3P 765,1794,65,88,05/92 → 06/96
1.8 Cabrio (853A),F3P 760,1794,66,90,09/93 → 06/96
1.8 Cabrio (53D),F3P 682,1783,79,107,11/94 → 06/96
1.8 RT (538),F3P 700,1794,81,110,04/92 → 12/95
1.8 RT (53Y),F3P 704,1794,65,88,04/92 → 12/95
1.8 RT (53F),F3P 765,1783,66,90,04/92 → 09/94
1.9 D (534),F8Q 742,1870,47,64,10/89 → 04/92
1.9 D (53I),F8Q 742,1870,47,64,04/92 → 12/95
1.9 TD,F8Q 744,1870,66,90,04/92 → 12/95
