Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0i 16V (EU4 / EF-B),,1997,96,131,09/01 → 04/05
2.7 V6 (EU4 / EF-B),,2656,127,173,09/01 → 04/05
