Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
116 d (E81/E87),"N47D20A, N47D20C",1995,85,115,02/09 → 09/12
116 d (E81/E87),"N47D20A, N47D20C",1995,66,90,12/08 → 09/12
116i (E81/E87),"N45 B16, N45N B16",1596,85,115,09/04 → 11/11
116i (E81/E87),N43 B16A,1596,90,122,09/07 → 02/09
116i (E81/E87),N43 B20A,1995,90,122,02/09 → 09/12
118 d (E81/E87),M47 D20,1995,90,122,09/04 → 09/12
118 d (E81/E82/E87/E88),"N47D20A, N47D20C",1995,100,136,03/07 → 10/13
118 d (E81/E82/E87/E88),"N47 D20A, N47 D20C",1995,105,143,03/07 → 09/12
118i (2.0 16V Gasolina),N 43 B 20 A,1995,100,136,05/07 → 06/11
118i (E81/E87),N46 B20,1995,95,129,12/04 → 09/12
118i (E81/E87/E88),N43 B20A,1995,105,143,03/07 → 09/12
118i (E88),N46 B20B,1995,100,136,09/08 → 12/13
120 d (E81/E87),M47 D20,1995,110,150,06/04 → 02/07
120 d (E81/E87),M47 D20,1995,120,163,09/04 → 09/12
120 d (E81/E82/E87/E88),"N47 D20A, N47 D20 C",1995,130,177,03/07 → 09/12
120 d (E81/E82/E87/E88),"N47 D20A, N47 D20 C",1995,120,163,03/07 → 12/11
120 d (E81/E82/E87/E88),"N47 D20A, N47 D20 C",1995,145,197,03/07 → 10/13
120i (E81/E87),"N46 B20, N42 B20 A",1995,110,150,09/04 → 02/07
120i (E81/E82/E87/E88),,1995,115,156,03/07 → 09/12
120i (E81/E82/E87/E88),N43 B20 A,1995,120,163,03/07 → 06/11
120i (E81/E82/E87/E88),"N46N B20, N43 B20 A",1995,125,170,03/07 → 09/12
123 d (E81/E82/E87/E88),N47 D20B,1995,150,204,09/07 → 09/12
125i (E82/E88),N52 B30A,2996,160,218,03/08 → 10/13
128i (E88),N51 B30A,2996,160,218,03/08 → 10/13
128i (E82/E88),N52 B30A,2996,169,230,03/08 →
130i (E81/E87),N52 B30,2996,195,265,09/05 → 09/12
130i (E81/E87),"N52 B30A, N53 B30BF",2996,190,258,09/09 → 09/12
135i (E82/E88),"N54 B30A, N55 B30A",2979,225,306,09/07 → 10/13
135i (E82/E88),"N54 B30A, N55 B30A",2979,240,326,10/07 → 10/13
M Coupè (E82),N54 B30A,2979,250,340,04/11 → 06/12
