Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 (744),B 200E,1986,86,117,01/87 → 08/88
2.0 (745),B 200 F,1986,82,112,08/89 → 07/91
2.0 (745),B 200E/F/G,1986,89,121,08/85 → 07/92
2.0 (744),B200ET,1986,120,163,01/85 → 08/90
2.0 (744),B 19 ET,1986,110,150,12/83 → 07/84
"2.0 (744, 745)",B 204 FTE,1986,147,200,09/90 → 08/92
2.0 (744),B200K,1986,76,103,09/88 → 08/90
2.0 GLE (744),B 204 E,1986,103,140,09/87 → 08/90
2.3 (744),B 230 F,2316,85,115,08/87 → 07/92
2.3 (744),B 230 F,2315,83,113,08/86 → 07/87
2.3 (744),B 230 FB,2316,100,136,08/88 → 07/90
2.3 (744),B 230 K,2316,86,117,08/86 → 07/88
2.3 (744),B 230 F,2316,84,114,08/84 → 07/90
2.3 (744),B 230 E,2316,96,131,08/84 → 07/88
2.3 (704),B 23 E,2315,95,129,08/83 → 07/84
2.3 (744),B 234 F,2316,111,151,08/88 → 08/92
2.3 16V (744),B 234 F,2316,117,159,08/87 → 07/89
2.3 16V (744),B 234 F,2316,114,156,08/88 → 07/91
2.3 Turbo (744),B 230 FT,2316,121,165,08/89 → 07/90
2.3 Turbo (744),B 230 FT,2316,140,190,08/89 → 07/90
2.3 Turbo (744),B 230 FT,2316,115,156,08/86 → 07/89
2.3 Turbo (745),B 230 ET,2316,134,182,08/85 → 07/88
2.4 D (744),D 24,2383,60,82,08/84 → 07/88
2.4 D (744),,2383,83,113,08/84 → 07/90
2.4 TD Interc.,D 24 TIC,2383,90,122,08/86 → 07/88
2.4 Turbo-Diesel,D 24 T,2383,80,109,09/85 → 07/92
