Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
16 d (E84),N47 D20C,1995,85,116,05/12 → 06/15
16 i (E84),N20B16A,1592,105,143,03/13 → 06/15
18 d/dX (E84),N47 D20C,1995,105,143,12/09 → 06/15
18i (E84),N46 B20A,1995,110,150,03/10 → 06/15
20 d/dX (E84),N47 D20C,1995,135,184,07/12 → 06/15
20 d/dX (E84),N47 D20C,1995,130,177,10/09 → 07/12
20 d/dX ed (E84),N47 D20C,1995,120,163,03/10 → 06/15
20 i (E84),N20B20A,1997,135,184,09/11 → 06/15
20 iX (E84),N20B20A,1997,135,184,09/11 → 06/15
23 dX (E84),N47 D20C,1995,150,204,10/09 → 06/15
25 dX (E84),N47 D20D,1995,160,218,05/12 → 06/15
25 iX (E84),N52 B30A,2996,160,218,03/10 → 08/11
28 iX 2.0 (E84),N20 B20A,1997,180,245,03/11 → 06/15
28 iX 3.0 (E84),N52 B30A,2996,190,258,10/09 → 03/11
35 iX (E84),N55 B30A,2996,225,306,03/11 → 06/15
