Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"340 1.4 (343,345)",B 14.4 S,1397,51,70,08/75 → 07/83
"340 1.4 (343,345)",B 14.3 E,1387,47,64,08/79 → 07/83
"340 1.4 (343,345)",B 14.3 E,1397,46,63,08/82 → 08/85
340 1.4 (344),B 14.4 S,1397,53,72,08/83 → 07/86
"340 1.4 (343,345)",B 14.4 S,1397,50,68,08/86 → 12/88
"340 1.4 (343,345)",B 14.3 E,1387,46,63,08/86 → 07/91
"340 1.4 (343,345)",B 14.4 S,1397,51,70,08/87 → 07/88
"340 1.6 D (343,345)",D 16,1596,40,54,08/84 → 07/91
"340 1.7 (343,345)",B 17 2 K,1709,59,80,08/85 → 07/91
"340 2.0 (343,345)",B 200 K,1954,70,95,08/80 → 07/83
"340 2.0 (343,345)",B 19 A,1986,65,88,08/80 → 07/84
"343 1.4 (343,345)",B 14.4 S,1397,52,71,08/83 → 07/86
"360 2.0 (343,345)",B 19 E,1986,83,113,08/82 → 07/84
"360 2.0 (343,345)",B 19 E,1986,85,115,08/82 → 07/84
"360 2.0 (343,345)",B 19 A,1986,66,90,08/82 → 07/84
"360 2.0 (343,345)",B 19 A,1986,68,92,08/83 → 07/84
"360 2.0 (343,345)",B 200 E,1986,87,118,08/84 → 07/86
360 2.0 (344),B 200 E,1986,85,115,08/84 → 07/86
"360 2.0 (343,345)",B 200 K,1986,77,105,08/84 → 07/87
360 2.0 (344),B 200 K,1986,75,102,08/84 → 07/90
"360 2.0 (343,345)",B 200 F,1986,82,112,08/86 → 07/88
"360 2.0 (343,345)",B 200 F,1986,81,110,08/87 → 07/88
"360 2.0 (343,345)",B 200 F,1986,80,109,08/88 → 07/89
"360 2.1 (343,345)",B 21 E,2127,90,122,08/81 → 07/82
