Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 Sd 4,204DTA,1999,177,240,04/17 →
2.0 Si,PT204,1997,221,300,09/17 →
2.0 Tdi 4,,1999,132,180,09/16 → 12/18
3.0 D250 MHEV,AJ20D6,2997,183,249,12/20 →
3.0 D300 MHEV,AJ20D6,2997,221,300,12/20 →
3.0 P360 MHEV,PT306 (AJ20P)6,2996,265,360,12/20 →
3.0 SDV6,306DT,2993,225,306,09/18 →
3.0 TD6,306DT,2993,190,258,09/16 →
3.0 TDV6,,2993,155,211,09/16 →
3.0 V6 Supercharged,,2995,250,340,09/16 →
