Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1,,1124,55,75,10/04 → 06/12
1.3,4A90,1332,70,95,06/04 → 06/12
1.5,4A91,1499,80,109,06/04 → 06/12
1.5 DiD,OM 639,1493,50,68,08/04 → 12/08
1.5 DiD,OM639,1493,70,95,08/04 → 12/08
1.5 Ralliart R,,1468,132,180,02/10 → 06/12
1.5 Turbo (Ralliart),4G15T,1468,110,150,04/05 → 12/12
