Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 (6C),CHYA,999,44,60,02/14 →
1.0 (6C),CHYB,999,55,75,02/14 →
1.0 TSI (6C),CHZB,999,70,95,11/14 →
1.0 TSI (6C),CHZC,999,81,110,11/14 → 10/17
1.2 (6R),"CGPB, CHFA",1198,44,60,06/09 → 05/14
1.2 (6R),CGPA,1198,51,70,06/09 → 05/14
"1.2 TDI, TDI BlueMotion (6R)",CFWA,1199,55,75,01/10 → 05/14
"1.2 TSI (6R, 6C)",CJZC,1197,66,90,02/14 → 05/14
"1.2 TSI (6R, 6C)",CBZC,1197,66,90,05/11 → 05/14
"1.2 TSI (6R, 6C)",CBZB,1198,77,105,11/09 → 05/14
1.2 TSI (6C),CJZD,1197,81,110,02/14 →
"1.4 (602, 604, 612, 614)",CLPA,1390,63,85,12/10 →
1.4 16V (6R),CGGB,1390,63,85,06/09 → 05/14
1.4 BiFuel (6R),CGGB,1390,60,82,04/10 → 01/11
1.4 Blue GT (6R),CPTA,1390,103,140,09/12 → 05/14
1.4 GTI (6R),CAVE,1390,132,180,06/10 → 05/14
1.4 TDI (6C),"CUSA, CYZB",1422,55,75,04/14 →
1.4 TDI (6C),CUSB,1422,66,90,04/14 →
1.4 TDI (6C),"CUTA, CYZA",1422,77,105,04/14 → 10/17
1.4 TSI (6C),CZEA,1395,110,150,05/14 →
1.6,CFNB,1598,63,86,05/10 →
"1.6 (6R, 6C)",CWVB,1598,66,90,06/14 →
1.6 (6C),CWVA,1598,81,110,07/14 →
1.6 BiFuel (6R),CNKA,1598,60,82,01/11 → 05/14
1.6 TDI (6R),CAYA,1598,55,75,06/09 → 05/14
1.6 TDI (6R),CAYB,1598,66,90,06/09 → 05/14
1.6 TDI (6R),"CAYC, CLNA",1598,77,105,06/09 → 05/14
1.8 GTI (6C),"DAJA, DAJB",1798,141,192,11/14 →
1.8 GTI 230 (6C),DAJA,1798,169,230,04/16 →
2.0 TSI R-WRC (6R),CDLJ,1984,162,220,09/13 → 05/14
