Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.4,,2351,99,135,06/01 → 12/06
2.4,G4CS,2351,82,112,06/97 → 02/08
2.4,G4KC,,128,174,03/08 →
2.5 CRDi (TQ),D4CB,2497,100,136,12/08 →
2.5 CRDi (TQ),D4CB,2497,85,116,01/10 →
2.5 CRDi,D4CB,2497,103,140,08/03 → 02/08
2.5 CRDi (TQ),D4CB,2497,125,170,02/08 →
2.5 CRDi (TQ),D4CB,2497,129,175,01/15 →
2.5 CRDi (TQ),D4CB,2497,81,110,02/08 →
2.5 D,D4BH,2476,73,99,06/00 → 10/05
2.5 D,D4BB,2476,57,78,10/97 → 02/08
2.5 LPI,D4BH,2476,76,103,01/01 → 10/06
2.5 TCI Turbodiesel,D4BH (4D56),2476,73,99,10/99 → 11/01
2.5 TD,D4BF (4D56),2476,59,80,10/97 → 02/08
2.5 TD Turbodiesel,,2476,74,100,11/01 → 02/08
