Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 D Drive,D 4164 T,1560,80,109,04/09 → 12/11
1.6 D2,D 4162 T,1560,84,114,06/11 → 12/16
1.6 T4,B 4164 T,1598,132,180,11/10 → 04/14
2.0,"B 4204 S3, B 4204 S4",1999,107,145,10/07 → 10/10
2.0 D,D 4204 T,1997,100,136,10/07 → 03/10
2.0 D3,D 5204 T7,1984,100,136,05/12 → 05/14
2.0 D3,D 5204 T2,1984,120,163,04/10 → 12/16
2.0 D4,D 4204 T5,1969,133,181,11/13 → 12/16
2.0 Drive- E,,1999,179,243,12/14 → 12/16
2.0 T,B 4204 T6,1999,149,203,05/10 → 05/11
2.0 T5,B 4204 T15,1969,162,220,01/15 → 12/16
2.0 T5,B 4204 T7,1999,177,241,11/10 → 12/16
2.0 T5,B 4204 T11,1969,180,245,11/13 → 05/14
2.4 D,D 5244 T5,2400,120,163,07/06 → 03/09
2.4 D,D 5244 T14,2400,129,175,04/09 → 03/11
2.4 D5,D 5244 T4,2400,136,185,07/06 → 04/09
2.4 D5,D 5244 T10,2400,151,205,11/08 → 12/11
2.4 D5,D 5244 T11,2400,158,215,06/11 → 04/15
2.5 T,"B 5254 T6, B 5254 T8",2521,147,200,07/06 → 04/09
2.5 T,"B 5254 T10, B 5254 T11",2521,170,231,01/10 → 12/12
2.5 T5,B 5254 T14,2497,183,249,09/12 → 12/16
2.5 T5,B 5254 T12,2497,187,249,09/12 → 04/16
3.0 T6,B 6304 T2,2953,210,285,05/07 → 04/10
3.0 T6,B 6304 T4,2953,224,304,05/10 → 12/16
3.2,B 6324 S,3192,175,238,07/06 → 05/10
3.2 AWD,B 6324 S5,3192,179,243,05/10 → 12/14
4.4 V8,B 8444 S,4414,232,315,07/06 → 10/10
