Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
620d GT (G32GT),B47D20B,1995,120,163,07/18 →
620d GT (G32GT),B47D20B,1995,140,190,07/18 →
620d GT Mild-Hybrid (G32GT),"B47D20B, JA1",1995,120,163,07/20 →
620d Mild-Hybrid (G32GT),"B47D20B, JA1",1995,140,190,07/20 →
630d GT (G32GT),B57D30A,2993,183,249,06/17 → 06/20
630d GT (G32GT),B57D30A,2993,195,265,06/17 → 06/20
630d Mild-Hybrid (G32GT),"B57D30B, JA1",2993,155,211,07/20 →
630d Mild-Hybrid (G32GT),B57D30B,2993,210,286,07/20 →
630i (G32GT),B58B30C,2998,190,258,07/19 →
630i GT (G32GT),B48B20B,1998,190,258,07/17 →
630i GT (G32GT),B48B20B,1998,183,249,06/17 → 06/20
630i Mild-Hybrid (G32GT),B48B20B,1998,190,258,07/20 →
630i Mild-Hybrid (G32GT),B48B20B,1998,180,245,07/20 →
640d GT (G32GT),B57D30B,2993,235,320,11/17 →
640d Mild-Hybrid (G32GT),B57D30B,2993,250,340,07/20 →
640i GT (G32GT),B58B30A,2998,250,340,07/17 →
640i Mild-Hybrid (G32GT),B58B30C,2998,245,333,07/20 →
