Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.2 TSI (5K1, AJ5)",CBZA,1198,63,86,05/10 → 12/13
1.2 TSI (517),"CJZA, CYVD",1197,77,105,11/13 → 05/16
"1.2 TSI (5K1. AJ5, 521)",CBZB,1198,77,105,11/09 → 05/16
"1.4 (5K1, 1K5, AJ5, 5M1, 521)",CGGA,1390,59,80,10/08 → 07/13
"1.4 TSI (5K1, 1K5, AJ5, 5M1, 521)","CAVD, CNWA, CTHD, CTKA",1390,118,160,10/08 → 05/16
"1.4 TSI (5K1, 1K5, AJ5, 5M1, 521)",CAXA,1390,90,122,10/08 → 05/16
1.4 TSI (517),"CHPB, CZDA",1395,110,150,11/13 → 05/16
1.4 TSI (517),"CZCA, CXSB",1395,92,125,11/13 → 05/16
"1.6 (5K1, 1K5, AJ5)","BSE, BSF, CCSA, CMXA",1595,75,102,10/08 → 12/13
1.6 BiFuel (5K1),"BSF, CHGA",1595,75,102,03/09 → 11/12
1.6 MultiFuel (5K1),"CCSA, CMXA",1595,75,102,10/08 → 07/13
"1.6 TDI (5K1. AJ5, 521)",CAYB,1598,66,90,05/09 → 08/14
"1.6 TDI, 1.6 TDI Blue Motion (5K1. AJ5)",CAYC,1598,77,105,05/09 → 05/16
1.8 TSFI (5K1),CDAA,1798,118,160,06/09 → 01/11
2.0 GTi (5K1),"CBFA, CCTA, CCZA",1984,147,200,09/06 → 11/13
"2.0 TDI (5K1, 1K5, AJ5, 5M1, 521)","CBAA/AB,CBDB,CFFA/FB,CFHC,CJAA",1968,103,140,10/08 → 05/16
"2.0 TDI (5K1, 1K5, AJ5)","CBDC, CLCA, CUUA",1968,81,110,10/08 → 05/16
2.0 TDI (517),CUUB,1968,110,150,11/13 → 05/16
2.0 TDI GTD (5K1),"CBBB, CFGB",1968,125,170,04/09 → 11/12
2.0 TSI (AJ5),CCZA,1984,147,200,07/09 → 07/13
2.0 TSI GTI (5K1),CCZB,1984,155,210,04/09 → 05/16
2.0 TSI GTI Ed. 35 (5K1),GDLD,1984,173,235,06/11 → 11/12
2.0 TSI R (5K1),"CDLA, CDLF",1984,199,270,11/09 → 05/16
2.0 TSI R (5K1),"CDLC, CRZA",1984,188,256,11/09 → 11/13
2.5 V5 (5K1),"CBTA, CBUA",2480,125,170,07/09 → 07/14
Blue E-Motion (5K1),,,,,12/10 → 11/13
