Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 (944),B 200 F,1986,82,112,01/92 → 07/94
2.0 GL (945),B 204 E,1986,103,140,09/90 → 04/92
2.0 Turbo (944),B 200 FT,1986,114,155,01/91 → 12/94
2.3 (944),B 230 FB,2316,96,131,08/90 → 12/94
2.3 (945),B 230 FB,2316,118,160,09/90 → 09/93
2.3 (944),B 230 FD,2316,85,116,08/92 → 07/94
2.3 16V (944),B 234 F,2316,114,156,08/88 → 07/91
2.3 16V (944),,2316,114,155,08/90 → 07/91
2.3 Turbo (944),B 230 FT,2316,121,165,08/90 → 07/94
2.3 Turbo (944),B 230 FT+,2316,140,190,08/91 → 07/93
2.4 D (944),D 24,2383,60,82,08/90 → 12/94
2.4 TD (944),D 24 T,2383,80,109,08/90 → 07/95
2.4 TD Interc. (944),D 24 TIC,2383,90,122,07/92 → 07/95
