Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 12V,1KR-FE,998,51,70,09/07 →
1.0 BiFuel,1KR-FE,998,51,70,09/07 → 03/12
1.3,,1298,67,91,03/08 →
