Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (ALD),JPA,1296,51,69,09/83 → 12/85
1.4 (ALF),FUA,1392,55,75,01/86 → 07/90
1.4 (ALF),FUC/F6B-D,1392,54,73,02/87 → 07/90
1.4 (ALL),FUH,1391,55,75,02/95 → 08/98
1.4 (ALL),F6G,1391,52,71,07/90 → 12/92
1.4i (ALL),FUH,1391,55,75,07/93 → 01/95
1.6 (ALD),LPA,1597,58,79,09/83 → 12/85
1.6 (ALF),LP2,1597,58,79,01/86 → 12/87
1.6 (ALF),L4B,1597,66,90,01/86 → 07/90
1.6 (ALF),LJB,1597,75,102,08/89 → 07/90
1.6 (ALL),LJF,1598,77,105,07/90 → 12/92
1.6 16V (ALL),L1E,1597,66,90,02/95 → 06/98
1.6 16V XR3i (ALL),L1H,1597,65,88,02/95 → 08/95
1.6 XR3i (ALF),LRB,1597,77,105,01/86 → 07/90
1.6i (ALD),LRA,1597,77,105,09/83 → 12/85
1.6i 16V (ALL),L1E,1597,66,90,02/93 → 01/95
1.6i 16V (ALL),L1H,1597,65,88,02/94 → 01/95
1.8 16V (ALL),RKC,1796,85,115,10/95 → 06/98
1.8 16V XR3i (ALL),RDA,1796,77,105,02/92 → 06/98
1.8 16V XR3i (ALL),RQB,1796,96,130,02/92 → 06/98
1.8 TD (ALL),RFD/RFK,1753,66,90,12/95 → 06/98
1.8 TD (ALL),RVA,1753,51,70,10/96 → 06/98
