Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (WC),EN1,1326,44,60,09/79 → 09/83
1.3 L (SL),EN2,1326,33,45,09/79 → 09/83
1.3 L (SL),EN1,1326,44,60,09/79 → 09/83
1.3 L (SS),EN1,1326,44,60,09/79 → 09/83
1.3 S (SL),EN4,1335,52,71,09/81 → 09/83
