Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 LPG (937),AR 37203,1598,77,105,01/09 → 03/10
1.6 LPG (937),AR 32104,1598,88,120,03/01 → 12/09
1.6 TS (937),AR 37203,1598,77,105,11/00 → 03/10
1.6 TS (937),AR 32104,1598,88,120,11/00 → 03/10
1.9 JTD (937),AR 37101,1910,81,110,11/00 → 08/02
1.9 JTD (937),937 A2.000,1910,85,115,04/01 → 03/10
1.9 JTD (937),,1910,74,100,06/03 → 03/10
1.9 JTD (937),937 A4.000,1910,93,126,09/03 → 09/04
1.9 JTD (937),,1910,88,120,10/04 → 03/10
1.9 JTD 16V (937),192A5.000,1910,103,140,10/02 → 03/10
1.9 JTD 16V (937),,1910,110,150,10/04 → 03/10
1.9 JTD 16V (937),,1910,125,170,03/08 → 03/10
2.0 TS (937),AR 32310,1970,110,150,11/00 → 03/10
3.2 V6 24V GTA (937),932 A.000,3179,184,250,01/03 → 03/10
