Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (YH80),1Y,,,,08/85 → 08/87
1.8 (YH81),2Y OHV,1811,58,79,08/85 → 08/87
2.0 (YH81),2Y,2779,61,83,08/87 → 04/95
2.4 D (LY100),2L,2446,54,73,05/95 → 07/01
2.4 D (LH80),2L OHC,2445,53,72,08/85 → 08/87
