Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
315 (E30),M 10 B 16,1573,55,75,03/81 → 03/84
315 (E30),M 10 B 16,1577,55,75,01/85 → 12/91
316 (E30),M 10 B 18,1754,66,90,09/83 → 08/87
316 (E30),M 10 B 18,1766,66,90,09/82 → 08/87
316i (E30),M 10 B 18,1766,75,102,08/87 → 08/88
316i (E30),M 40 B 16 (Kat.),1596,73,100,09/87 → 06/91
316i (E30),M 40 B 16,1596,75,102,07/88 → 06/91
316i Touring (E30),M 40 B 16 (Kat.),1596,73,100,09/91 → 06/94
318i (E30),M 10 B 18,1766,77,105,09/82 → 08/87
318i (E30),M 10 B 18,1766,75,102,12/84 → 08/88
318i (E30),M 40 B 18,1796,85,115,09/87 → 06/91
318i (E30),M 40 B 18 (Kat.),1796,83,113,09/87 → 06/91
318i Cabrio (E30),M 40 B 18 (Kat.),1796,83,113,09/90 → 10/93
318i Touring (E30),M 40 B 18 (Kat.),1796,83,113,04/89 → 06/94
318is (E30),M 42 B 18,1796,100,136,09/89 → 08/91
320i (E30),M 20 B 20,1977,92,125,09/82 → 12/85
320i (E30),M 20 B 20,1990,110,150,12/85 → 06/90
320i (E30),M 20 B 20,1976,95,129,12/85 → 06/91
320i Cabrio (E30),M 20 B 20,1990,95,129,09/87 → 10/93
320i Touring (E30),M 20 B 20,1976,95,129,01/88 → 12/91
323i (E30),M 20 B 23,2291,102,139,09/82 → 08/83
323i (E30),M 20 B 23,2316,110,150,09/83 → 08/86
324 d (E30),M 21 D 24,2443,63,86,09/85 → 08/91
324 td Touring (E30),M 21 D 24 (Kat.),2426,85,115,01/88 → 06/93
"324 td,td A (E30)",M 21 D 24 (Kat.),2443,85,115,09/87 → 08/91
325 e (E30),M 20 B 27 (Kat),2693,90,122,10/83 → 12/88
325 e (E30),M 20 B 27,2693,95,129,01/85 → 08/87
325i (E30),M 20 B 25,2494,126,171,09/83 → 11/89
325i (E30),M 20 B 25 (Kat.),2494,125,170,12/86 → 06/91
325i Cabrio (E30),M 20 B 25,2494,126,171,12/85 → 12/87
325i Cabrio (E30),M 20 B 25 (Kat.),2494,125,170,09/87 → 10/93
325i Touring (E30),M 20 B 25 (Kat.),2476,125,170,07/87 → 03/93
325i X (E30),M 20 B 25,2494,126,171,03/86 → 12/87
325i X (E30),M 20 B 25 (Kat.),2494,125,170,12/86 → 08/91
325i X Touring (E30),M 20 B 25 (Kat.),2494,125,170,06/88 → 10/93
M3 2.3 (E30),S 14 B 23 (Kat),2266,143,195,07/86 → 06/91
M3 2.3 (E30),S 14 B 23,2266,147,200,02/87 → 05/89
M3 2.3 (E30),S 14 B 23 (Kat),2266,158,215,06/89 → 06/91
M3 EVO I 2.3 i (E30),S 14 B 23 (EVO I),2302,162,220,10/88 → 10/90
M3 EVO II 2.5 i (E30),S 14 B 25 (EVO II),2467,175,238,01/90 → 01/92
