Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 TSI (NS),CZCA,1395,92,125,02/17 →
1.4 TSI (NS),"CZDA, CZEA",1395,110,150,02/17 →
1.5 TSI (NS),DADA,1498,110,150,07/18 →
"2.0 RS (NS, NV)",DNPA,1984,180,245,06/21 →
2.0 RS TDI (NS),CUAA,1968,176,239,07/18 →
2.0 TDI (NS),DFGC,1968,85,116,07/18 →
2.0 TDI (NS),CRFC,1968,105,143,02/17 →
2.0 TDI (NS),"DBGA, DFGA, DTSB",1968,110,150,02/17 →
2.0 TDI (NS),CRGB,1968,130,177,04/17 →
2.0 TDI (NS),DFHA,1968,140,190,02/17 →
2.0 TDI (NS),DTUA,1968,147,200,02/20 →
2.0 TSI (NS),CZPA,1984,132,180,02/17 →
2.0 TSI (NS),DKZA,1984,140,190,07/18 →
