Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 (1U),AMD,1397,44,60,04/99 → 07/04
1.4 (1U),"AXP, BCA",1397,55,75,09/00 → 10/04
1.4 (1U),AME,1397,50,68,01/00 → 07/04
1.6 (1U),"AEH, AFT, AKL",1595,74,101,05/97 → 11/00
1.6 (1U),AEE,1598,55,75,09/96 → 11/00
1.6 (1U),"AVU, BFQ",1597,75,102,09/00 → 12/07
1.8 20V (1U),AGN,1781,92,125,09/96 → 09/04
1.8 T (1U),AEB/AGU/ARX/AUM,1781,110,150,08/97 → 12/10
1.8 T RS (1U),AUQ,1781,132,180,01/01 → 02/06
1.9 SDI (1U),AEY,1896,47,64,09/96 → 09/04
1.9 SDI (1U),"AGP, AQM",1896,50,68,06/97 → 09/04
1.9 TDI (1U),ASZ,1896,96,130,02/03 → 09/04
1.9 TDI (1U),"ATD, AXR",1896,74,101,09/00 → 12/10
1.9 TDI (1U),"AHF, ASV",1896,81,110,05/97 → 02/06
1.9 TDI (1U),"AGR, ALH",1896,66,90,09/96 → 12/10
2.0 (1U),AEG/APK/AQY/AZH/AZJ,1984,85,115,04/99 → 09/04
2.0 (1U),ATF,1984,88,120,01/00 → 09/04
