Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 (T92),14 NV,,55,75,09/91 → 09/93
1.4i,C 14 SE,1389,60,82,03/92 → 03/01
1.4i,"C14NZ, X14NZ",1389,44,60,09/91 → 02/99
1.4i 16V,X 14 XE,1389,66,90,02/96 → 03/01
1.6 Si,C 16 SE,1598,74,100,03/92 → 12/94
1.6i,C 16 NZ/X 16 SZR,1598,55,75,03/92 → 10/98
1.6i 16V,X 16 XEL,1598,74,100,06/93 → 09/98
1.6i Eco,X 16 SZ,1598,52,71,03/93 → 08/96
1.7 D,17 D,1700,42,57,03/92 → 09/92
1.7 D,17 DR,1700,44,60,07/92 → 02/99
1.7 TD,X17DTL / D / DR,1700,50,68,11/94 → 02/99
1.7 TDS,X 17 DT (TC4EE1),1686,60,82,03/92 → 09/98
1.8i,C 18 NZ,1796,66,90,03/92 → 09/98
1.8i 16V,X 18 XE,1799,85,116,11/94 → 03/01
1.8i 16V,C 18 XE,1799,92,125,06/93 → 09/98
2.0 GSI 16V,C 20 XE,1998,110,150,09/91 → 09/98
2.0i,C 20 NE,1998,85,115,03/92 → 09/98
2.0i 16V,X 20 XEV,1998,100,136,02/95 → 09/98
2.0i 16V,C 20 XE,1998,110,150,03/93 → 09/98
