Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 (E210),8NRFTS,1199,85,116,01/19 →
1.5 VVTi (E21_),M15A-FKS,1490,92,125,01/21 →
1.6 VVTi (E210),1ZR-FE,1598,90,122,01/19 →
1.6 VVTi (E210),1ZR-FAE,1598,97,132,01/19 →
1.8 (E210),2ZR-FXE,1799,85,116,01/19 →
1.8 Hybrid (E210),2ZR-FXE,1798,90,122,10/18 →
1.8 VVTi Hybrid (E210),2ZR-FXE,1798,103,140,09/22 →
2.0 (E210),M20A-FXS,1999,132,179,01/19 →
2.0 Hybrid (E210),M20A-FXS,1987,112,152,02/19 →
2.0 Hybrid (E210),M20A-FXS,1987,135,184,05/21 →
2.0 Hybrid (E210),M20A-FXS,1987,144,196,01/23 →
