Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.25,"FUJA, FUJB",1242,55,75,03/05 → 12/12
1.4,"FXJA, FXJB",1388,59,80,08/02 → 12/12
1.4 TDCi Turbodiesel,F6JA/F6JB,1398,50,68,08/02 → 12/12
1.6,FYJA/FYJB,1596,74,100,08/02 → 11/09
1.6 TDCi,HHJA/HHJB,1560,66,90,11/04 → 12/12
